"year","country","overshoot_day","country_3_code"
1961,"Luxembourg",85.7457718211117,"LUX"
1962,"Luxembourg",85.6566721436696,"LUX"
1963,"Luxembourg",92.3328255010272,"LUX"
1964,"Luxembourg",84.8332330118436,"LUX"
1965,"Luxembourg",81.6254648323486,"LUX"
1966,"Luxembourg",81.972160210615,"LUX"
1967,"Luxembourg",78.6857155295372,"LUX"
1968,"Luxembourg",76.0892916086301,"LUX"
1969,"Luxembourg",67.3540882305431,"LUX"
1970,"Luxembourg",69.5560034172582,"LUX"
1971,"Luxembourg",66.6161527146281,"LUX"
1972,"Luxembourg",68.6922625703166,"LUX"
1973,"Luxembourg",64.996363954485,"LUX"
1974,"Luxembourg",63.2056063516969,"LUX"
1975,"Luxembourg",75.6397193177989,"LUX"
1976,"Luxembourg",67.3688429363954,"LUX"
1977,"Luxembourg",67.7401777830705,"LUX"
1978,"Luxembourg",64.3270827749296,"LUX"
1979,"Luxembourg",65.8943272467441,"LUX"
1980,"Luxembourg",69.1006408153007,"LUX"
1981,"Luxembourg",78.9139502955488,"LUX"
1982,"Luxembourg",74.4553570153006,"LUX"
1983,"Luxembourg",81.3291611503927,"LUX"
1984,"Luxembourg",73.8023468300209,"LUX"
1985,"Luxembourg",70.2524626620415,"LUX"
1986,"Luxembourg",69.3244896502973,"LUX"
1987,"Luxembourg",68.347148082429,"LUX"
1988,"Luxembourg",60.3052158140513,"LUX"
1989,"Luxembourg",58.6965837705861,"LUX"
1990,"Luxembourg",58.4525337712916,"LUX"
1991,"Luxembourg",56.0222295365433,"LUX"
1992,"Luxembourg",55.9195299096459,"LUX"
1993,"Luxembourg",53.4771821286317,"LUX"
1994,"Luxembourg",51.4658965747018,"LUX"
1995,"Luxembourg",51.9683889371272,"LUX"
1996,"Luxembourg",50.1643775747022,"LUX"
1997,"Luxembourg",46.4488893829352,"LUX"
1998,"Luxembourg",50.116649732382,"LUX"
1999,"Luxembourg",44.8915499168015,"LUX"
2000,"Luxembourg",45.8317860054023,"LUX"
2001,"Luxembourg",48.0424262661303,"LUX"
2002,"Luxembourg",44.6356213055003,"LUX"
2003,"Luxembourg",38.8296184309232,"LUX"
2004,"Luxembourg",43.6695351534561,"LUX"
2005,"Luxembourg",42.6725853992554,"LUX"
2006,"Luxembourg",43.9113779027645,"LUX"
2007,"Luxembourg",46.4870975590929,"LUX"
2008,"Luxembourg",42.9468062833457,"LUX"
2009,"Luxembourg",46.6173346144553,"LUX"
2010,"Luxembourg",41.6717205777555,"LUX"
2011,"Luxembourg",42.5492371350084,"LUX"
2012,"Luxembourg",45.6398624404221,"LUX"
2013,"Luxembourg",47.271573206304,"LUX"
2014,"Luxembourg",49.9759112840529,"LUX"
