"country","year","population","BiocapPerCap","footprint","deficit","id","ratio","overshoot_day"
"Nigeria",1961,46144199.2084988,1.118215567,0.899734786,0.218480781,"NGA",1.24282796441796,1267.96550628585
"Nigeria",1962,47117898.4284063,1.118537492,0.912941194,0.205596298,"NGA",1.22520211597417,1233.51561555114
"Nigeria",1963,48128500.0178798,1.129480825,0.994923846,0.134556979,"NGA",1.13524354327437,1110.22011499273
"Nigeria",1964,49169800.7866263,1.100042312,0.934887636,0.165154676,"NGA",1.17665729013841,1164.28778324795
"Nigeria",1965,50238601.5516352,1.112183643,0.962909832,0.149273811,"NGA",1.15502370003919,1110.83649286257
"Nigeria",1966,51336398.4114556,1.052249835,0.919283366,0.132966469,"NGA",1.14464140220524,1153.0126062322
"Nigeria",1967,52468601.5503184,1.048867327,0.93038049,0.118486837,"NGA",1.12735308833321,1121.46860663997
"Nigeria",1968,53640499.9910436,1.044225762,0.915997368,0.128228394,"NGA",1.13998768992139,1118.5179021578
"Nigeria",1969,54859199.2367289,1.094704885,0.993905301,0.100799584,"NGA",1.10141770045899,1011.38362856602
"Nigeria",1970,56131800.7720471,1.095140884,1.041556433,0.0535844510000001,"NGA",1.05144654672565,950.903378760862
"Nigeria",1971,57453699.2091694,1.025678682,1.030160698,-0.00448201600000009,"NGA",-1.0043698090712,950.241439922917
"Nigeria",1972,58829300.8023456,0.892862692,0.939731113,-0.046868421,"NGA",-1.05249229307588,1016.68757421139
"Nigeria",1973,60285499.9897223,0.926194985,0.972445359,-0.046250374,"NGA",-1.0499359432935,974.36398518107
"Nigeria",1974,61856999.9764958,0.95986587,1.031984208,-0.0721183379999999,"NGA",-1.07513375801142,895.408976920383
"Nigeria",1975,63565601.5570514,0.855438582,0.99582583,-0.140387248,"NGA",-1.16411139651896,913.018670695216
"Nigeria",1976,65426999.9902159,0.802890118,0.998867599,-0.195977481,"NGA",-1.24409003812377,900.564724188671
"Nigeria",1977,67425398.4300033,0.759366007,1.030236294,-0.270870287,"NGA",-1.35670583938831,858.689728866086
"Nigeria",1978,69512203.091383,0.727373009,1.075726231,-0.348353222,"NGA",-1.4789195986252,819.820043074158
"Nigeria",1979,71619203.1390591,0.722983592,1.096376438,-0.373392846,"NGA",-1.51646097527608,788.918423348952
"Nigeria",1980,73698101.5861588,0.708042068,1.108460418,-0.40041835,"NGA",-1.56552900874944,766.640613823462
"Nigeria",1981,75729601.5734967,0.702071854,1.158785789,-0.456713935,"NGA",-1.6505230910483,727.676463674305
"Nigeria",1982,77729796.8693092,0.710500218,1.165248142,-0.454747924,"NGA",-1.64003904178946,718.34649122792
"Nigeria",1983,79729296.8730453,0.685822605,1.069521336,-0.383698731,"NGA",-1.55947220812682,763.889770269185
"Nigeria",1984,81775203.1109188,0.697557905,1.011636037,-0.314078132,"NGA",-1.45025378609785,807.451554195383
"Nigeria",1985,83901601.52331,0.721292182,1.011997821,-0.290705639,"NGA",-1.40303448181013,799.166733534401
"Nigeria",1986,86117999.9681645,0.731950247,0.970487872,-0.238537625,"NGA",-1.32589325572332,821.371593715903
"Nigeria",1987,88412898.4504055,0.740627569,1.004162267,-0.263534698,"NGA",-1.35582624881221,781.009490632142
"Nigeria",1988,90773601.576148,0.752113774,0.996980492,-0.244866718,"NGA",-1.32557139593389,765.87265523749
"Nigeria",1989,93179796.8628024,0.786229525,1.038919718,-0.252690193,"NGA",-1.32139492803577,733.460903441334
"Nigeria",1990,95617296.851478,0.805925641,1.028005867,-0.222080226,"NGA",-1.27555924390245,739.303016188915
"Nigeria",1991,98085398.4075417,0.816578959,1.048477818,-0.231898859,"NGA",-1.28398826244556,707.679118065256
"Nigeria",1992,100591999.993149,0.858327017,1.118635317,-0.2603083,"NGA",-1.30327401320769,663.839133357404
"Nigeria",1993,103144999.990717,0.865732049,1.128963024,-0.263230975,"NGA",-1.30405591429819,646.950829801331
"Nigeria",1994,105753000.019333,0.840647805,1.079802708,-0.239154903,"NGA",-1.284488803938,672.360060064677
"Nigeria",1995,108425000.010687,0.860158271,1.118153506,-0.257995235,"NGA",-1.2999392542026,635.940446307238
"Nigeria",1996,111165000.009413,0.868119444,1.148912789,-0.280793345,"NGA",-1.32345014644529,619.855524370518
"Nigeria",1997,113975000.025003,0.867637434,1.182840463,-0.315203029,"NGA",-1.36328892588232,596.657974261957
"Nigeria",1998,116860999.998243,0.883795493,1.198736546,-0.314941053,"NGA",-1.35635055118917,584.657960139697
"Nigeria",1999,119825999.962611,0.877351902,1.172229978,-0.294878076,"NGA",-1.3361001440813,591.59371939807
"Nigeria",2000,122877000.027988,0.863378871,1.182603513,-0.319224642,"NGA",-1.36973875675229,578.534715866307
"Nigeria",2001,126015000.02133,0.819133091,1.194809901,-0.37567681,"NGA",-1.45862731537313,568.64272933711
"Nigeria",2002,129246000.023696,0.828682206,1.207382465,-0.378700259,"NGA",-1.45699097365684,555.530343420581
"Nigeria",2003,132580999.95472,0.829601912,1.260745427,-0.431143515,"NGA",-1.51969924948702,524.257899874154
"Nigeria",2004,136033000.068226,0.846163822,1.298582891,-0.452419069,"NGA",-1.53467079223501,513.312068782825
"Nigeria",2005,139611000.004354,0.844979227,1.326806493,-0.481827266,"NGA",-1.57022380301584,493.313205610615
"Nigeria",2006,143317999.97,0.867973021,1.371521447,-0.503548426,"NGA",-1.58014289430333,472.367754899778
"Nigeria",2007,147152999.94733,0.811115952,1.271176601,-0.460060649,"NGA",-1.56719467790024,505.402412355608
"Nigeria",2008,151115999.948249,0.805585155,1.239945398,-0.434360243,"NGA",-1.53918599990099,520.142795711005
"Nigeria",2009,155207000.073683,0.683262637,1.167622338,-0.484359701,"NGA",-1.70889235214148,542.976405627916
"Nigeria",2010,159424999.998863,0.733591033,1.275658154,-0.542067121,"NGA",-1.73892284369944,492.92343633271
"Nigeria",2011,163770999.951364,0.64779592,1.171967,-0.52417108,"NGA",-1.80916082336548,531.848982492681
"Nigeria",2012,168240000.024143,0.746356265,1.19288138,-0.446525115,"NGA",-1.59827345723609,513.809792943372
"Nigeria",2013,172816999.943884,0.709391417,1.147544588,-0.438153171,"NGA",-1.61764657373499,537.768602549304
"Nigeria",2014,177475999.971014,0.704173344,1.115306778,-0.411133434,"NGA",-1.58385263492083,550.472606281967
